Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Glutathione metabolism	ko00480	K05360	protein-disulfide reductase (glutathione) [EC:1.8.4.2]
Glutathione metabolism	ko00480	K00432	glutathione peroxidase [EC:1.11.1.9]
Glutathione metabolism	ko00480	K05361	phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]
Glutathione metabolism	ko00480	K00310	pyrimidodiazepine synthase [EC:1.5.4.1]
Glutathione metabolism	ko00480	K01581	ornithine decarboxylase [EC:4.1.1.17]
Glutathione metabolism	ko00480	K00797	spermidine synthase [EC:2.5.1.16]
Glutathione metabolism	ko00480	K01917	glutathionylspermidine synthase [EC:6.3.1.8]
Glutathione metabolism	ko00480	K01460	glutathionylspermidine amidase/synthetase [EC:6.3.1.8 3.5.1.78]
Glutathione metabolism	ko00480	K00802	spermine synthase [EC:2.5.1.22]
Glutathione metabolism	ko00480	K01833	trypanothione synthetase/amidase [EC:3.5.1.- 6.3.1.9]
Glutathione metabolism	ko00480	K04283	trypanothione-disulfide reductase [EC:1.8.1.12]
Glutathione metabolism	ko00480	K00434	L-ascorbate peroxidase [EC:1.11.1.11]
Glutathione metabolism	ko00480	K11185	cytosolic tryparedoxin peroxidase, trypanosomatid typical 2-Cys peroxiredoxin [EC:1.11.1.15]
Glutathione metabolism	ko00480	K11186	mitochondrial tryparedoxin peroxidase, trypanosomatid typical 2-Cys peroxiredoxin [EC:1.11.1.15]
Glutathione metabolism	ko00480	K11207	glutathione peroxidase-type tryparedoxin peroxidase [EC:1.11.1.-]
Glutathione metabolism	ko00480	K10807	ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]
Glutathione metabolism	ko00480	K10808	ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
