study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sample_title
PRJEB8420	SAMEA4559836	ERS1459015	ERX1811819	ERR1742277	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742277/ERR1742277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742277/ERR1742277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742277/ERR1742277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742277/ERR1742277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCGGC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCGGC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCGGC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCGGC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1742277	IX1321_D1T5TACXX_8_ACCGGC
PRJEB8420	SAMEA3235149	ERS656878	ERX697631	ERR753910	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753910/ERR753910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753910/ERR753910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753910/ERR753910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753910/ERR753910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753910	O' Connor lake sample, mineral layer, OM0C0 treatment, replicate 1
PRJEB8420	SAMEA3235150	ERS656879	ERX697632	ERR753911	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753911/ERR753911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753911/ERR753911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753911/ERR753911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753911/ERR753911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753911	O' Connor lake sample, mineral layer, OM0C0 treatment, replicate 2
PRJEB8420	SAMEA3235151	ERS656880	ERX697633	ERR753912	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753912/ERR753912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753912/ERR753912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753912/ERR753912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753912/ERR753912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753912	O' Connor lake sample, mineral layer, OM0C0 treatment, replicate 3
PRJEB8420	SAMEA3235152	ERS656881	ERX697634	ERR753913	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753913/ERR753913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753913/ERR753913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753913/ERR753913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753913/ERR753913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753913	O' Connor lake sample, organic layer, OM0C0 treatment, replicate 1
PRJEB8420	SAMEA3235153	ERS656882	ERX697635	ERR753914	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753914/ERR753914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753914/ERR753914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753914/ERR753914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753914/ERR753914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753914	O' Connor lake sample, organic layer, OM0C0 treatment, replicate 2
PRJEB8420	SAMEA3235154	ERS656883	ERX697636	ERR753915	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM0C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753915	O' Connor lake sample, organic layer, OM0C0 treatment, replicate 3
PRJEB8420	SAMEA3235155	ERS656884	ERX697637	ERR753916	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753916	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 1
PRJEB8420	SAMEA3235156	ERS656885	ERX697638	ERR753917	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753917	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 2
PRJEB8420	SAMEA3235157	ERS656886	ERX697639	ERR753918	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753918	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 3
PRJEB8420	SAMEA3235158	ERS656887	ERX697640	ERR753919	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753919	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 1
PRJEB8420	SAMEA3235159	ERS656888	ERX697641	ERR753920	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753920	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 2
PRJEB8420	SAMEA3235160	ERS656889	ERX697642	ERR753921	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM1C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753921	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 3
PRJEB8420	SAMEA3235161	ERS656890	ERX697643	ERR753922	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753922	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 1
PRJEB8420	SAMEA3235162	ERS656891	ERX697644	ERR753923	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753923	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 2
PRJEB8420	SAMEA3235163	ERS656892	ERX697645	ERR753924	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753924	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 3
PRJEB8420	SAMEA3235164	ERS656893	ERX697646	ERR753925	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753925	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 1
PRJEB8420	SAMEA3235165	ERS656894	ERX697647	ERR753926	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753926	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 2
PRJEB8420	SAMEA3235166	ERS656895	ERX697648	ERR753927	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM2C0-O3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753927	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 3
PRJEB8420	SAMEA3235167	ERS656896	ERX697649	ERR753928	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753928	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 1
PRJEB8420	SAMEA3235168	ERS656897	ERX697650	ERR753929	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753929	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 2
PRJEB8420	SAMEA3235169	ERS656898	ERX697651	ERR753930	410658	soil metagenome	Illumina HiSeq 2000	unspecified	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA409/ERA409288/fastq/OC-OM3C0-M3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR753/ERR753930	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 3
