Genus	Phylum	Gram_Stain	Oxygen_Tolerance	Motility	Metabolism
Cetia	Proteobacteria	NA	NA	NA	NA
Planktomarina	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Candidatus Amoebophilus	Bacteroidetes	Gram_Negative	NA	NA	Sulfur oxidizer
Lonsdalea	Proteobacteria	NA	NA	NA	NA
Endomicrobium	Elusimicrobia	NA	NA	NA	NA
Sneathiella	Proteobacteria	NA	NA	NA	NA
Spirulina	Cyanobacteria	Gram_Negative	Anaerobe	Motile	Carbon dioxide fixation
Aromatoleum	Proteobacteria	Gram_Negative	Anaerobe	Motile	Denitrifying, Hydrocarbons metabolizer, Nitrate reducer
Leptothrix	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Iron oxidizer
Nitrincola	Proteobacteria	Gram_Negative	NA	NA	NA
Catelliglobosispora	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Nitrate reducer
Cloacibacillus	Synergistetes	Gram_Negative	Anaerobe	Nonmotile	NA
Salipiger	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Acetate oxidizer
Desulfuromonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Acetate oxidizer
Desulfuromonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Syntrophic
Desulfuromonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Acetate oxidizer, Sulfur reducer
Azoarcus	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation
Planococcus	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Azovibrio	Proteobacteria	Gram_Negative	NA	NA	NA
Enterovirga	Proteobacteria	NA	NA	NA	NA
Salinimicrobium	Bacteroidetes	Gram_Negative	Unsure	Nonmotile	NA
Arthrospira	Cyanobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Hydrogen production
Psychromonas	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	NA
Methyloprofundus	Proteobacteria	NA	NA	NA	NA
Maritimibacter	Proteobacteria	Gram_Negative	NA	NA	NA
Azospira	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Chlorate-reducer, Fatty-acid-oxidizer
Basilea	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Rhodomicrobium	Proteobacteria	Gram_Negative	NA	NA	Nitrogen fixation
Tatlockia	Proteobacteria	Gram_Negative	NA	NA	NA
Candidatus Moranella	Proteobacteria	Gram_Negative	NA	NA	NA
Thermonema	Bacteroidetes	Gram_Negative	NA	NA	NA
Amnibacterium	Actinobacteria	NA	NA	NA	NA
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	candidate division WOR-3	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Paraliobacillus	Firmicutes	Gram_Positive	NA	NA	NA
Oribacterium	Firmicutes	Gram_Positive	NA	NA	NA
Gardnerella	Actinobacteria	Gram_Positive	Anaerobe	Motile	NA
Paludifilum	Firmicutes	NA	NA	NA	NA
Aquimonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Wallbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Thermasporomyces	Actinobacteria	Gram_Positive	NA	NA	NA
Candidatus Westeberhardia	Proteobacteria	NA	NA	NA	NA
Marinoscillum	Bacteroidetes	Gram_Negative	NA	NA	NA
Desulfallas	Firmicutes	Gram_Positive	Anaerobe	Motile:Nonmotile	Sulfate reducer
Desulfallas	Firmicutes	Gram_Positive	Anaerobe	Motile:Nonmotile	Hydrogen sulfide gas release, Sulfate reducer
Candidatus Kryptonium	Kryptonia	NA	NA	NA	NA
Pseudobacteriovorax	Proteobacteria	NA	NA	NA	NA
Myxococcus	Proteobacteria	Gram_Negative	Unsure	Motile	Aminoacid degrading
Ramlibacter	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Kouleothrix	Chloroflexi	NA	NA	NA	NA
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Chisholmbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Diaphorobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	Denitrifying
Candidatus Regiella	Proteobacteria	Gram_Negative	NA	NA	NA
Brenneria	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	NA
Pelobacter	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Iron reducer
Cnuella	Bacteroidetes	NA	NA	NA	NA
Herbihabitans	Actinobacteria	NA	NA	NA	NA
Proteocatella	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Mangrovimonas	Bacteroidetes	NA	NA	NA	NA
Pedosphaera	Verrucomicrobia	Gram_Negative	Anaerobe	Nonmotile	NA
Prosthecobacter	Verrucomicrobia	Gram_Negative	NA	Nonmotile	NA
Actibacterium	Proteobacteria	NA	NA	NA	NA
Ponticoccus	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Salsuginibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrate reducer
Methylocucumis	Proteobacteria	NA	NA	NA	NA
Zhihengliuella	Actinobacteria	NA	NA	NA	NA
Aquisalimonas	Proteobacteria	NA	NA	NA	NA
Limnohabitans	Proteobacteria	Gram_Negative	NA	NA	NA
Candidatus Glomeribacter	Proteobacteria	Gram_Negative	NA	NA	NA
Litorilinea	Chloroflexi	NA	NA	NA	NA
Prosthecomicrobium	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Salinibacillus	Firmicutes	Gram_Positive	NA	NA	NA
Natronincola	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Thiomargarita	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Bizionia	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	NA
Sulfurospirillum	Proteobacteria	Gram_Negative	Unsure	Motile	Sulfur reducer
Sulfurospirillum	Proteobacteria	Gram_Negative	Unsure	Motile	Sulfur respiration
Lyngbya	Cyanobacteria	Gram_Negative	NA	NA	NA
Pelagibacterium	Proteobacteria	Gram_Negative	NA	NA	NA
Gilliamella	Proteobacteria	NA	NA	NA	NA
Thiolinea	Proteobacteria	Gram_Negative	NA	NA	NA
Leminorella	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Rokubacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Ponticoccus	Actinobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Couchioplanes	Actinobacteria	Gram_Positive	NA	NA	NA
Colwellia	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Terasakiella	Proteobacteria	Gram_Negative	NA	NA	NA
Snodgrassella	Proteobacteria	Gram_Negative	Facultative_Anaerobe	Nonmotile	NA
Aphanizomenon	Cyanobacteria	NA	NA	NA	NA
Sulfuricurvum	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfide oxidizer
Shimia	Proteobacteria	NA	NA	NA	NA
Magnetospira	Proteobacteria	NA	NA	NA	NA
Myxosarcina	Cyanobacteria	Gram_Positive	Anaerobe	Motile	NA
Thermoactinomyces	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Mobilibacterium	Firmicutes	NA	NA	NA	NA
Garciella	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrate reducer, Thiosulfate reducer
Romboutsia	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Bhargavaea	Firmicutes	Gram_Positive	NA	NA	NA
Phorcysia	Aquificae	NA	NA	NA	NA
Xylophilus	Proteobacteria	NA	NA	NA	NA
Atopostipes	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Isoptericola	Actinobacteria	Gram_Positive	Anaerobe	Motile:Nonmotile	Cellulose degrader, Xylan degrader
Chloroflexus	Chloroflexi	Gram_Negative	Anaerobe	Motile	Carbon dioxide fixation
Solibacillus	Firmicutes	Gram_Positive	NA	NA	NA
Limnobacter	Proteobacteria	Gram_Negative	NA	Motile	NA
Oscillochloris	Chloroflexi	Gram_Negative	Anaerobe	NA	NA
Pseudaminobacter	Proteobacteria	Gram_Negative	NA	NA	NA
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Gracilibacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Taylorella	Proteobacteria	Gram_Negative	Facultative_Anaerobe	NA	NA
Salinibacterium	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Parachlamydia	Chlamydiae	Gram_Negative	NA	NA	NA
Hydrogenothermus	Aquificae	Gram_Negative	NA	NA	NA
Mycolicibacter	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Sediminibacillus	Firmicutes	NA	NA	NA	NA
Fournierella	Firmicutes	NA	NA	NA	NA
Sporacetigenium	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Amylibacter	Proteobacteria	NA	NA	NA	NA
Bauldia	Proteobacteria	Gram_Negative	NA	NA	NA
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Schekmanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Marinibacterium	Proteobacteria	NA	NA	NA	NA
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Hydrothermae	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Tepidimicrobium	Firmicutes	Gram_Positive	NA	NA	NA
Alicyclobacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Alkaliphilus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrogen fixation
Alkaliphilus	Firmicutes	Gram_Positive	Anaerobe	Motile	Metal reducer
Cyanobacterium	Cyanobacteria	Gram_Negative	Anaerobe	NA	Nitrogen fixation
Gulbenkiania	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Paenisporosarcina	Firmicutes	Gram_Positive	NA	NA	NA
Methylacidiphilum	Verrucomicrobia	Gram_Negative	Anaerobe	NA	NA
Marichromatium	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Thermobrachium	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Candidatus Phaeomarinobacter	Proteobacteria	NA	NA	NA	NA
Candidatus Desulforudis	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrogen fixation, Sulfate reducer
Chitinivibrio	Fibrobacteres	NA	NA	NA	NA
Carboxydocella	Firmicutes	Gram_Positive	NA	Motile	NA
Vitreoscilla	Proteobacteria	Gram_Negative	NA	NA	NA
Deferribacter	Deferribacteres	Gram_Negative	Anaerobe	Motile	NA
Thalassococcus	Proteobacteria	NA	NA	NA	NA
Hanstruepera	Bacteroidetes	NA	NA	NA	NA
Leucobacter	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Nitrate reducer
Granulibacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	Acetate oxidizer
Simiduia	Proteobacteria	Gram_Negative	Anaerobe	NA	Nitrate reducer
Moorea	Cyanobacteria	NA	NA	NA	NA
Bermanella	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Massilibacteroides	Bacteroidetes	NA	NA	NA	NA
Citreicella	Proteobacteria	Gram_Negative	NA	NA	NA
Tetrasphaera	Actinobacteria	Gram_Positive	NA	NA	NA
Pseudokineococcus	Actinobacteria	Gram_Positive	NA	NA	NA
Candidatus Cardinium	Bacteroidetes	Gram_Negative	NA	NA	Sulfur oxidizer
Cystobacter	Proteobacteria	Gram_Negative	NA	NA	NA
Pseudobutyrivibrio	Firmicutes	Gram_Negative	Anaerobe	Motile	NA
Dermabacter	Actinobacteria	Gram_Positive	NA	NA	NA
Tolypothrix	Cyanobacteria	Gram_Negative	Anaerobe	Motile	NA
Marinithermus	Deinococcus-Thermus	Gram_Negative	Aerobe	Nonmotile	NA
Citricoccus	Actinobacteria	Gram_Positive	Anaerobe	NA	NA
Alicycliphilus	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Spongiibacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	NA
Actinophytocola	Actinobacteria	Gram_Positive	Anaerobe	NA	NA
Persephonella	Aquificae	Gram_Negative	Facultative_Anaerobe	Motile	Hydrogen oxidizer, Nitrate reducer
Streptohalobacillus	Firmicutes	Gram_Positive	NA	NA	NA
Urmitella	Firmicutes	NA	NA	NA	NA
Nodosilinea	Cyanobacteria	Gram_Negative	NA	NA	NA
Cellvibrio	Proteobacteria	Gram_Negative	Anaerobe	Motile	Biomass degrader, Cellulose degrader
Candidatus Acetothermum	Candidatus Bipolaricaulota	NA	NA	NA	NA
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Glassbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Alloactinosynnema	Actinobacteria	NA	NA	NA	NA
Aeriscardovia	Actinobacteria	Gram_Positive	NA	NA	NA
Crenobacter	Proteobacteria	NA	NA	NA	NA
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Spechtbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Sulfobacillus	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	Iron oxidizer, Sulphide oxidizer
Gemmata	Planctomycetes	Gram_Negative	Anaerobe	Motile	NA
Luteococcus	Actinobacteria	NA	NA	NA	NA
Edaphobacter	Acidobacteria	NA	NA	NA	NA
Sphingorhabdus	Proteobacteria	Unsure	Anaerobe	Motile	NA
Thermocrispum	Actinobacteria	Gram_Positive	Anaerobe	NA	NA
Candidatus Riesia	Proteobacteria	Gram_Negative	NA	NA	NA
Natranaerovirga	Firmicutes	NA	NA	NA	NA
Ahrensia	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Chitiniphilus	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Avibacterium	Proteobacteria	Gram_Negative	NA	NA	NA
Microbispora	Actinobacteria	Gram_Positive	NA	NA	NA
Candidatus Symbiothrix	Bacteroidetes	NA	NA	NA	NA
Agromyces	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Dethiobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Pseudorhodoferax	Proteobacteria	Gram_Negative	NA	NA	NA
Roseivirga	Bacteroidetes	NA	NA	NA	NA
Prolixibacter	Bacteroidetes	Gram_Negative	Anaerobe	NA	NA
